index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type,,,player,play_pattern,type,combination,Area on the pitch 
622,17:21.5,17,21,Croatia,Marcelo Brozović,Regular Play,Pass,27,,,,Marcelo Brozović,Regular Play,Pass,,
623,17:23.4,17,23,Croatia,Ivan Strinić,Regular Play,Ball Receipt*,27,,,,Ivan Strinić,Regular Play,Ball Receipt*,,
624,17:23.4,17,23,Croatia,Ivan Strinić,Regular Play,Carry,27,,,,Ivan Strinić,Regular Play,Carry,,
625,17:24.2,17,24,Croatia,Ivan Strinić,Regular Play,Pass,27,,,,Ivan Strinić,Regular Play,Pass,,
626,17:25.1,17,25,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,27,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
627,17:25.1,17,25,Croatia,Ivan Rakitić,Regular Play,Carry,27,,,,Ivan Rakitić,Regular Play,Carry,,
628,17:25.2,17,25,Denmark,Andreas Christensen,Regular Play,Pressure,27,,,,Andreas Christensen,Regular Play,Pressure,,
629,17:25.9,17,25,Croatia,Ivan Rakitić,Regular Play,Pass,27,,,,Ivan Rakitić,Regular Play,Pass,,
630,17:26.6,17,26,Croatia,Luka Modrić,Regular Play,Ball Receipt*,27,,,,Luka Modrić,Regular Play,Ball Receipt*,,
631,17:26.6,17,26,Croatia,Luka Modrić,Regular Play,Carry,27,,,,Luka Modrić,Regular Play,Carry,,
632,17:26.8,17,26,Croatia,Luka Modrić,Regular Play,Pass,27,,,,Luka Modrić,Regular Play,Pass,,
633,17:27.1,17,27,Denmark,Thomas Delaney,Regular Play,Pass,27,,,,Thomas Delaney,Regular Play,Pass,,
634,17:27.9,17,27,Denmark,Christian Dannemann Eriksen,Regular Play,Ball Receipt*,27,,,,Christian Dannemann Eriksen,Regular Play,Ball Receipt*,,
635,17:27.9,17,27,Denmark,Christian Dannemann Eriksen,Regular Play,Carry,27,,,,Christian Dannemann Eriksen,Regular Play,Carry,,
636,17:27.9,17,27,Croatia,Ivan Rakitić,Regular Play,Block,27,,,,Ivan Rakitić,Regular Play,Block,,
637,17:29.2,17,29,Croatia,Luka Modrić,Regular Play,Pressure,27,,,,Luka Modrić,Regular Play,Pressure,,
638,17:30.7,17,30,Croatia,Marcelo Brozović,Regular Play,Dribbled Past,27,,,,Marcelo Brozović,Regular Play,Dribbled Past,,
639,17:30.7,17,30,Denmark,Christian Dannemann Eriksen,Regular Play,Dribble,27,,,,Christian Dannemann Eriksen,Regular Play,Dribble,,
640,17:30.8,17,30,Croatia,Ivan Rakitić,Regular Play,Ball Recovery,27,,,,Ivan Rakitić,Regular Play,Ball Recovery,,
641,17:30.8,17,30,Croatia,Ivan Rakitić,Regular Play,Carry,27,,,,Ivan Rakitić,Regular Play,Carry,,
642,17:32.4,17,32,Croatia,Ivan Rakitić,Regular Play,Pass,27,,,,Ivan Rakitić,Regular Play,Pass,,
643,17:33.0,17,32,Croatia,Luka Modrić,Regular Play,Ball Receipt*,27,,,,Luka Modrić,Regular Play,Ball Receipt*,,
644,17:33.0,17,32,Croatia,Luka Modrić,Regular Play,Carry,27,,,,Luka Modrić,Regular Play,Carry,,
645,17:34.4,17,34,Denmark,Christian Dannemann Eriksen,Regular Play,Pressure,27,,,,Christian Dannemann Eriksen,Regular Play,Pressure,,
646,17:34.8,17,34,Croatia,Luka Modrić,Regular Play,Pass,27,,,,Luka Modrić,Regular Play,Pass,,
647,17:35.5,17,35,Croatia,Marcelo Brozović,Regular Play,Ball Receipt*,27,,,,Marcelo Brozović,Regular Play,Ball Receipt*,,
648,17:35.5,17,35,Croatia,Marcelo Brozović,Regular Play,Pass,27,,,,Marcelo Brozović,Regular Play,Pass,,
649,17:36.7,17,36,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,27,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
650,17:36.7,17,36,Croatia,Ivan Rakitić,Regular Play,Carry,27,,,,Ivan Rakitić,Regular Play,Carry,,
651,17:37.0,17,37,Denmark,Yussuf Yurary Poulsen,Regular Play,Pressure,27,,,,Yussuf Yurary Poulsen,Regular Play,Pressure,,
652,17:38.1,17,38,Croatia,Ivan Rakitić,Regular Play,Pass,27,,,,Ivan Rakitić,Regular Play,Pass,,
653,17:42.0,17,42,Denmark,Kasper Schmeichel,Regular Play,Ball Recovery,28,,,,Kasper Schmeichel,Regular Play,Ball Recovery,,
654,17:42.0,17,42,Denmark,Kasper Schmeichel,Regular Play,Carry,28,,,,Kasper Schmeichel,Regular Play,Carry,,
655,17:43.1,17,43,Denmark,Kasper Schmeichel,Regular Play,Pass,28,,,,Kasper Schmeichel,Regular Play,Pass,,
656,17:45.3,17,45,Denmark,Simon Thorup Kjær,Regular Play,Ball Receipt*,28,,,,Simon Thorup Kjær,Regular Play,Ball Receipt*,,
657,17:45.3,17,45,Denmark,Simon Thorup Kjær,Regular Play,Carry,28,,,,Simon Thorup Kjær,Regular Play,Carry,,
658,17:46.8,17,46,Denmark,Simon Thorup Kjær,Regular Play,Pass,28,,,,Simon Thorup Kjær,Regular Play,Pass,,
659,17:47.9,17,47,Denmark,Andreas Christensen,Regular Play,Ball Receipt*,28,,,,Andreas Christensen,Regular Play,Ball Receipt*,,
660,17:47.9,17,47,Denmark,Andreas Christensen,Regular Play,Carry,28,,,,Andreas Christensen,Regular Play,Carry,,
661,17:47.9,17,47,Denmark,Andreas Christensen,Regular Play,Pass,28,,,,Andreas Christensen,Regular Play,Pass,,
662,17:49.7,17,49,Denmark,Simon Thorup Kjær,Regular Play,Ball Receipt*,28,,,,Simon Thorup Kjær,Regular Play,Ball Receipt*,,
663,17:49.7,17,49,Denmark,Simon Thorup Kjær,Regular Play,Carry,28,,,,Simon Thorup Kjær,Regular Play,Carry,,
664,17:51.1,17,51,Denmark,Simon Thorup Kjær,Regular Play,Pass,28,,,,Simon Thorup Kjær,Regular Play,Pass,,
665,17:52.7,17,52,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Ball Receipt*,28,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Ball Receipt*,,
666,17:52.7,17,52,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Carry,28,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Carry,,
667,17:55.5,17,55,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,28,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,,
668,17:57.2,17,57,Denmark,Simon Thorup Kjær,Regular Play,Ball Receipt*,28,,,,Simon Thorup Kjær,Regular Play,Ball Receipt*,,
669,17:57.2,17,57,Denmark,Simon Thorup Kjær,Regular Play,Carry,28,,,,Simon Thorup Kjær,Regular Play,Carry,,
670,17:58.4,17,58,Denmark,Simon Thorup Kjær,Regular Play,Pass,28,,,,Simon Thorup Kjær,Regular Play,Pass,,
671,17:59.6,17,59,Denmark,Henrik Dalsgaard,Regular Play,Ball Receipt*,28,,,,Henrik Dalsgaard,Regular Play,Ball Receipt*,,
672,17:59.6,17,59,Denmark,Henrik Dalsgaard,Regular Play,Carry,28,,,,Henrik Dalsgaard,Regular Play,Carry,,
673,18:01.3,18,1,Denmark,Henrik Dalsgaard,Regular Play,Pass,28,,,,Henrik Dalsgaard,Regular Play,Pass,,
674,18:02.6,18,2,Croatia,Ivan Strinić,Regular Play,Pressure,28,,,,Ivan Strinić,Regular Play,Pressure,,
675,18:03.0,18,3,Denmark,Yussuf Yurary Poulsen,Regular Play,Ball Receipt*,28,,,,Yussuf Yurary Poulsen,Regular Play,Ball Receipt*,,
676,18:03.0,18,3,Denmark,Yussuf Yurary Poulsen,Regular Play,Carry,28,,,,Yussuf Yurary Poulsen,Regular Play,Carry,,
677,18:03.3,18,3,Croatia,Marcelo Brozović,Regular Play,Pressure,28,,,,Marcelo Brozović,Regular Play,Pressure,,
678,18:04.2,18,4,Denmark,Yussuf Yurary Poulsen,Regular Play,Pass,28,,,,Yussuf Yurary Poulsen,Regular Play,Pass,,
679,18:04.9,18,4,Denmark,Christian Dannemann Eriksen,Regular Play,Ball Receipt*,28,,,,Christian Dannemann Eriksen,Regular Play,Ball Receipt*,,
680,18:04.9,18,4,Denmark,Christian Dannemann Eriksen,Regular Play,Carry,28,,,,Christian Dannemann Eriksen,Regular Play,Carry,,
681,18:05.9,18,5,Denmark,Christian Dannemann Eriksen,Regular Play,Pass,28,,,,Christian Dannemann Eriksen,Regular Play,Pass,,
682,18:07.8,18,7,Croatia,Šime Vrsaljko,Regular Play,Pressure,28,,,,Šime Vrsaljko,Regular Play,Pressure,,
683,18:07.9,18,7,Denmark,Martin Braithwaite Christensen,Regular Play,Ball Receipt*,28,,,,Martin Braithwaite Christensen,Regular Play,Ball Receipt*,,
684,18:07.9,18,7,Denmark,Martin Braithwaite Christensen,Regular Play,Carry,28,,,,Martin Braithwaite Christensen,Regular Play,Carry,,
685,18:08.3,18,8,Denmark,Martin Braithwaite Christensen,Regular Play,Pass,28,,,,Martin Braithwaite Christensen,Regular Play,Pass,,
686,18:08.8,18,8,Denmark,Andreas Evald Cornelius,Regular Play,Ball Receipt*,28,,,,Andreas Evald Cornelius,Regular Play,Ball Receipt*,,
687,18:08.8,18,8,Croatia,Domagoj Vida,Regular Play,Block,28,,,,Domagoj Vida,Regular Play,Block,,
688,18:10.5,18,10,Denmark,Andreas Evald Cornelius,Regular Play,Ball Recovery,28,,,,Andreas Evald Cornelius,Regular Play,Ball Recovery,,
689,18:10.5,18,10,Denmark,Andreas Evald Cornelius,Regular Play,Carry,28,,,,Andreas Evald Cornelius,Regular Play,Carry,,
690,18:11.8,18,11,Denmark,Andreas Evald Cornelius,Regular Play,Pass,28,,,,Andreas Evald Cornelius,Regular Play,Pass,,
691,18:13.0,18,13,Denmark,Henrik Dalsgaard,Regular Play,Ball Receipt*,28,,,,Henrik Dalsgaard,Regular Play,Ball Receipt*,,
692,18:13.0,18,13,Denmark,Henrik Dalsgaard,Regular Play,Carry,28,,,,Henrik Dalsgaard,Regular Play,Carry,,
693,18:13.9,18,13,Denmark,Henrik Dalsgaard,Regular Play,Pass,28,,,,Henrik Dalsgaard,Regular Play,Pass,,
694,18:15.5,18,15,Denmark,Andreas Christensen,Regular Play,Ball Receipt*,28,,,,Andreas Christensen,Regular Play,Ball Receipt*,,
695,18:15.5,18,15,Denmark,Andreas Christensen,Regular Play,Carry,28,,,,Andreas Christensen,Regular Play,Carry,,
696,18:16.1,18,16,Croatia,Ante Rebić,Regular Play,Pressure,28,,,,Ante Rebić,Regular Play,Pressure,,
697,18:16.5,18,16,Denmark,Andreas Christensen,Regular Play,Pass,28,,,,Andreas Christensen,Regular Play,Pass,,
698,18:18.5,18,18,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Ball Receipt*,28,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Ball Receipt*,,
699,18:18.5,18,18,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Carry,28,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Carry,,
700,18:20.5,18,20,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,28,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,,
701,18:22.1,18,22,Denmark,Jonas Knudsen,Regular Play,Ball Receipt*,28,,,,Jonas Knudsen,Regular Play,Ball Receipt*,,
702,18:22.1,18,22,Denmark,Jonas Knudsen,Regular Play,Carry,28,,,,Jonas Knudsen,Regular Play,Carry,,
703,18:22.4,18,22,Denmark,Jonas Knudsen,Regular Play,Pass,28,,,,Jonas Knudsen,Regular Play,Pass,,
704,18:23.2,18,23,Denmark,Thomas Delaney,Regular Play,Ball Receipt*,28,,,,Thomas Delaney,Regular Play,Ball Receipt*,,
705,18:23.2,18,23,Denmark,Thomas Delaney,Regular Play,Carry,28,,,,Thomas Delaney,Regular Play,Carry,,
706,18:23.4,18,23,Denmark,Thomas Delaney,Regular Play,Pass,28,,,,Thomas Delaney,Regular Play,Pass,,
707,18:25.4,18,25,Denmark,Jonas Knudsen,Regular Play,Ball Receipt*,28,,,,Jonas Knudsen,Regular Play,Ball Receipt*,,
708,18:43.9,18,43,Croatia,Šime Vrsaljko,From Throw In,Pass,29,,,,Šime Vrsaljko,From Throw In,Pass,,
709,18:45.4,18,45,Croatia,Mario Mandžukić,From Throw In,Ball Receipt*,29,,,,Mario Mandžukić,From Throw In,Ball Receipt*,,
710,18:45.5,18,45,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Duel,29,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Duel,,
711,18:45.5,18,45,Croatia,Mario Mandžukić,From Throw In,Pass,29,,,,Mario Mandžukić,From Throw In,Pass,,
712,18:45.5,18,45,Croatia,Luka Modrić,From Throw In,Ball Receipt*,29,,,,Luka Modrić,From Throw In,Ball Receipt*,,
713,18:45.5,18,45,Croatia,Luka Modrić,From Throw In,Carry,29,,,,Luka Modrić,From Throw In,Carry,,
714,18:47.2,18,47,Denmark,Thomas Delaney,From Throw In,Pressure,29,,,,Thomas Delaney,From Throw In,Pressure,,
715,18:49.1,18,49,Croatia,Luka Modrić,From Throw In,Pass,29,,,,Luka Modrić,From Throw In,Pass,,
716,18:51.5,18,51,Croatia,Ivan Perišić,From Throw In,Ball Receipt*,29,,,,Ivan Perišić,From Throw In,Ball Receipt*,,
717,18:51.5,18,51,Croatia,Ivan Perišić,From Throw In,Carry,29,,,,Ivan Perišić,From Throw In,Carry,,
718,18:55.5,18,55,Croatia,Ivan Perišić,From Throw In,Shot,29,Open Play,,,Ivan Perišić,From Throw In,Shot,,
719,18:55.9,18,55,Denmark,Henrik Dalsgaard,From Throw In,Block,29,,,,Henrik Dalsgaard,From Throw In,Block,,
720,18:56.3,18,56,Denmark,Kasper Schmeichel,From Throw In,Goal Keeper,29,,,,Kasper Schmeichel,From Throw In,Goal Keeper,,
721,19:00.7,19,0,Croatia,Ivan Perišić,From Throw In,Pass,30,,,,Ivan Perišić,From Throw In,Pass,,
722,19:01.8,19,1,Croatia,Ivan Strinić,From Throw In,Ball Receipt*,30,,,,Ivan Strinić,From Throw In,Ball Receipt*,,
723,19:01.8,19,1,Croatia,Ivan Strinić,From Throw In,Carry,30,,,,Ivan Strinić,From Throw In,Carry,,
724,19:02.4,19,2,Croatia,Ivan Strinić,From Throw In,Pass,30,,,,Ivan Strinić,From Throw In,Pass,,
725,19:03.4,19,3,Croatia,Ivan Perišić,From Throw In,Ball Receipt*,30,,,,Ivan Perišić,From Throw In,Ball Receipt*,,
726,19:03.4,19,3,Croatia,Ivan Perišić,From Throw In,Carry,30,,,,Ivan Perišić,From Throw In,Carry,,
727,19:04.4,19,4,Denmark,Yussuf Yurary Poulsen,From Throw In,Pressure,30,,,,Yussuf Yurary Poulsen,From Throw In,Pressure,,
728,19:05.7,19,5,Croatia,Ivan Perišić,From Throw In,Pass,30,,,,Ivan Perišić,From Throw In,Pass,,
729,19:07.6,19,7,Croatia,Ivan Strinić,From Throw In,Ball Receipt*,30,,,,Ivan Strinić,From Throw In,Ball Receipt*,,
730,19:07.6,19,7,Croatia,Ivan Strinić,From Throw In,Carry,30,,,,Ivan Strinić,From Throw In,Carry,,
731,19:10.1,19,10,Croatia,Ivan Strinić,From Throw In,Pass,30,,,,Ivan Strinić,From Throw In,Pass,,
732,19:11.7,19,11,Denmark,Jonas Knudsen,From Throw In,Pressure,30,,,,Jonas Knudsen,From Throw In,Pressure,,
733,19:13.0,19,13,Croatia,Mario Mandžukić,From Throw In,Ball Receipt*,30,,,,Mario Mandžukić,From Throw In,Ball Receipt*,,
734,19:46.3,19,46,Denmark,,Regular Play,Camera On,31,,,,,Regular Play,Camera On,,
735,19:49.5,19,49,Denmark,Kasper Schmeichel,Regular Play,Pass,31,,,,Kasper Schmeichel,Regular Play,Pass,,
736,19:52.0,19,52,Croatia,Ivan Strinić,Regular Play,Pass,31,,,,Ivan Strinić,Regular Play,Pass,,
737,19:54.2,19,54,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,31,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
738,19:54.2,19,54,Croatia,Ivan Rakitić,Regular Play,Carry,31,,,,Ivan Rakitić,Regular Play,Carry,,
739,19:59.9,19,59,Croatia,Ivan Rakitić,Regular Play,Pass,31,,,,Ivan Rakitić,Regular Play,Pass,,
740,20:03.3,20,3,Croatia,Ivan Perišić,Regular Play,Ball Receipt*,31,,,,Ivan Perišić,Regular Play,Ball Receipt*,,
741,20:23.2,20,23,Denmark,,Regular Play,Camera On,32,,,,,Regular Play,Camera On,,
742,20:23.5,20,23,Denmark,Kasper Schmeichel,Regular Play,Pass,32,,,,Kasper Schmeichel,Regular Play,Pass,,
743,20:27.8,20,27,Croatia,Dejan Lovren,Regular Play,Pass,33,,,,Dejan Lovren,Regular Play,Pass,,
744,20:29.8,20,29,Croatia,Danijel Subašić,Regular Play,Ball Receipt*,33,,,,Danijel Subašić,Regular Play,Ball Receipt*,,
745,20:29.8,20,29,Croatia,Danijel Subašić,Regular Play,Carry,33,,,,Danijel Subašić,Regular Play,Carry,,
746,20:30.6,20,30,Croatia,Danijel Subašić,Regular Play,Pass,33,,,,Danijel Subašić,Regular Play,Pass,,
747,20:32.4,20,32,Croatia,Dejan Lovren,Regular Play,Ball Receipt*,33,,,,Dejan Lovren,Regular Play,Ball Receipt*,,
748,20:32.4,20,32,Croatia,Dejan Lovren,Regular Play,Carry,33,,,,Dejan Lovren,Regular Play,Carry,,
749,20:34.0,20,34,Croatia,Dejan Lovren,Regular Play,Pass,33,,,,Dejan Lovren,Regular Play,Pass,,
750,20:35.6,20,35,Croatia,Marcelo Brozović,Regular Play,Ball Receipt*,33,,,,Marcelo Brozović,Regular Play,Ball Receipt*,,
751,20:35.6,20,35,Croatia,Marcelo Brozović,Regular Play,Carry,33,,,,Marcelo Brozović,Regular Play,Carry,,
752,20:39.4,20,39,Croatia,Marcelo Brozović,Regular Play,Pass,33,,,,Marcelo Brozović,Regular Play,Pass,,
753,20:40.6,20,40,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,33,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
754,20:40.6,20,40,Croatia,Ivan Rakitić,Regular Play,Pass,33,,,,Ivan Rakitić,Regular Play,Pass,,
755,20:41.6,20,41,Croatia,Domagoj Vida,Regular Play,Ball Receipt*,33,,,,Domagoj Vida,Regular Play,Ball Receipt*,,
756,20:41.6,20,41,Croatia,Domagoj Vida,Regular Play,Carry,33,,,,Domagoj Vida,Regular Play,Carry,,
757,20:43.6,20,43,Croatia,Domagoj Vida,Regular Play,Pass,33,,,,Domagoj Vida,Regular Play,Pass,,
758,20:45.4,20,45,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,33,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
759,20:45.4,20,45,Croatia,Ivan Rakitić,Regular Play,Carry,33,,,,Ivan Rakitić,Regular Play,Carry,,
760,20:47.2,20,47,Croatia,Ivan Rakitić,Regular Play,Pass,33,,,,Ivan Rakitić,Regular Play,Pass,,
761,20:49.4,20,49,Croatia,Dejan Lovren,Regular Play,Ball Receipt*,33,,,,Dejan Lovren,Regular Play,Ball Receipt*,,
762,20:49.4,20,49,Croatia,Dejan Lovren,Regular Play,Carry,33,,,,Dejan Lovren,Regular Play,Carry,,
763,20:51.8,20,51,Croatia,Dejan Lovren,Regular Play,Pass,33,,,,Dejan Lovren,Regular Play,Pass,,
764,20:53.9,20,53,Croatia,Domagoj Vida,Regular Play,Ball Receipt*,33,,,,Domagoj Vida,Regular Play,Ball Receipt*,,
765,20:53.9,20,53,Croatia,Domagoj Vida,Regular Play,Carry,33,,,,Domagoj Vida,Regular Play,Carry,,
766,20:55.6,20,55,Croatia,Domagoj Vida,Regular Play,Pass,33,,,,Domagoj Vida,Regular Play,Pass,,
767,20:57.7,20,57,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,33,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
768,20:57.7,20,57,Croatia,Ivan Rakitić,Regular Play,Carry,33,,,,Ivan Rakitić,Regular Play,Carry,,
769,20:57.8,20,57,Denmark,Yussuf Yurary Poulsen,Regular Play,Pressure,33,,,,Yussuf Yurary Poulsen,Regular Play,Pressure,,
770,20:58.3,20,58,Croatia,Ivan Rakitić,Regular Play,Pass,33,,,,Ivan Rakitić,Regular Play,Pass,,
771,20:59.9,20,59,Croatia,Domagoj Vida,Regular Play,Ball Receipt*,33,,,,Domagoj Vida,Regular Play,Ball Receipt*,,
772,20:59.9,20,59,Croatia,Domagoj Vida,Regular Play,Carry,33,,,,Domagoj Vida,Regular Play,Carry,,
773,21:03.5,21,3,Croatia,Domagoj Vida,Regular Play,Pass,33,,,,Domagoj Vida,Regular Play,Pass,,
774,21:04.7,21,4,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,33,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
775,21:04.7,21,4,Croatia,Ivan Rakitić,Regular Play,Carry,33,,,,Ivan Rakitić,Regular Play,Carry,,
776,21:09.9,21,9,Denmark,Yussuf Yurary Poulsen,Regular Play,Pressure,33,,,,Yussuf Yurary Poulsen,Regular Play,Pressure,,
777,21:11.4,21,11,Croatia,Ivan Rakitić,Regular Play,Pass,33,,,,Ivan Rakitić,Regular Play,Pass,,
778,21:12.2,21,12,Croatia,Luka Modrić,Regular Play,Ball Receipt*,33,,,,Luka Modrić,Regular Play,Ball Receipt*,,
779,21:12.2,21,12,Croatia,Luka Modrić,Regular Play,Carry,33,,,,Luka Modrić,Regular Play,Carry,,
780,21:14.2,21,14,Croatia,Luka Modrić,Regular Play,Pass,33,,,,Luka Modrić,Regular Play,Pass,,
781,21:15.5,21,15,Croatia,Ivan Perišić,Regular Play,Ball Receipt*,33,,,,Ivan Perišić,Regular Play,Ball Receipt*,,
782,21:15.5,21,15,Croatia,Ivan Perišić,Regular Play,Carry,33,,,,Ivan Perišić,Regular Play,Carry,,
783,21:19.5,21,19,Denmark,Henrik Dalsgaard,Regular Play,Pressure,33,,,,Henrik Dalsgaard,Regular Play,Pressure,,
784,21:20.2,21,20,Croatia,Ivan Perišić,Regular Play,Pass,33,,,,Ivan Perišić,Regular Play,Pass,,
785,21:21.0,21,21,Croatia,Mario Mandžukić,Regular Play,Ball Receipt*,33,,,,Mario Mandžukić,Regular Play,Ball Receipt*,,
786,21:21.0,21,21,Denmark,Simon Thorup Kjær,Regular Play,Pass,33,,,,Simon Thorup Kjær,Regular Play,Pass,,
787,21:22.7,21,22,Denmark,Andreas Christensen,Regular Play,Ball Receipt*,33,,,,Andreas Christensen,Regular Play,Ball Receipt*,,
788,21:22.7,21,22,Denmark,Andreas Christensen,Regular Play,Carry,33,,,,Andreas Christensen,Regular Play,Carry,,
789,21:22.8,21,22,Croatia,Ivan Rakitić,Regular Play,Pressure,33,,,,Ivan Rakitić,Regular Play,Pressure,,
790,21:24.3,21,24,Denmark,Andreas Christensen,Regular Play,Dispossessed,33,,,,Andreas Christensen,Regular Play,Dispossessed,,
791,21:24.3,21,24,Croatia,Ivan Rakitić,Regular Play,Duel,33,,,,Ivan Rakitić,Regular Play,Duel,,
792,21:25.0,21,25,Croatia,Ivan Perišić,Regular Play,Pressure,33,,,,Ivan Perišić,Regular Play,Pressure,,
793,21:25.5,21,25,Denmark,Henrik Dalsgaard,Regular Play,Pass,33,,,,Henrik Dalsgaard,Regular Play,Pass,,
794,21:26.5,21,26,Denmark,Yussuf Yurary Poulsen,Regular Play,Ball Receipt*,33,,,,Yussuf Yurary Poulsen,Regular Play,Ball Receipt*,,
795,21:26.5,21,26,Croatia,Ivan Strinić,Regular Play,Ball Recovery,33,,,,Ivan Strinić,Regular Play,Ball Recovery,,
796,21:26.5,21,26,Croatia,Ivan Strinić,Regular Play,Carry,33,,,,Ivan Strinić,Regular Play,Carry,,
797,21:27.9,21,27,Croatia,Ivan Strinić,Regular Play,Pass,33,,,,Ivan Strinić,Regular Play,Pass,,
798,21:28.1,21,28,Denmark,Yussuf Yurary Poulsen,Regular Play,Pressure,33,,,,Yussuf Yurary Poulsen,Regular Play,Pressure,,
799,21:33.3,21,33,Croatia,Šime Vrsaljko,Regular Play,Ball Receipt*,33,,,,Šime Vrsaljko,Regular Play,Ball Receipt*,,
800,22:03.5,22,3,Denmark,,Regular Play,Camera On,34,,,,,Regular Play,Camera On,,
801,22:06.1,22,6,Denmark,Christian Dannemann Eriksen,Regular Play,Shot,34,Open Play,,,Christian Dannemann Eriksen,Regular Play,Shot,,
802,22:06.2,22,6,Croatia,Domagoj Vida,Regular Play,Block,34,,,,Domagoj Vida,Regular Play,Block,,
803,22:06.3,22,6,Croatia,Danijel Subašić,Regular Play,Goal Keeper,34,,,,Danijel Subašić,Regular Play,Goal Keeper,,
804,22:46.0,22,45,Denmark,Martin Braithwaite Christensen,From Corner,Pass,35,,,,Martin Braithwaite Christensen,From Corner,Pass,,
805,22:46.7,22,46,Denmark,Christian Dannemann Eriksen,From Corner,Ball Receipt*,35,,,,Christian Dannemann Eriksen,From Corner,Ball Receipt*,,
806,22:46.7,22,46,Denmark,Christian Dannemann Eriksen,From Corner,Carry,35,,,,Christian Dannemann Eriksen,From Corner,Carry,,
807,22:47.2,22,47,Denmark,Christian Dannemann Eriksen,From Corner,Pass,35,,,,Christian Dannemann Eriksen,From Corner,Pass,,
808,22:48.5,22,48,Denmark,Andreas Christensen,From Corner,Ball Receipt*,35,,,,Andreas Christensen,From Corner,Ball Receipt*,,
809,22:48.5,22,48,Denmark,Andreas Christensen,From Corner,Carry,35,,,,Andreas Christensen,From Corner,Carry,,
810,22:48.7,22,48,Croatia,Ivan Rakitić,From Corner,Pressure,35,,,,Ivan Rakitić,From Corner,Pressure,,
811,22:49.5,22,49,Denmark,Andreas Christensen,From Corner,Pass,35,,,,Andreas Christensen,From Corner,Pass,,
812,22:49.8,22,49,Croatia,Ivan Rakitić,From Corner,Block,35,,,,Ivan Rakitić,From Corner,Block,,
813,22:53.6,22,53,Croatia,Ivan Rakitić,From Corner,Pressure,35,,,,Ivan Rakitić,From Corner,Pressure,,
814,22:54.0,22,53,Denmark,Andreas Christensen,From Corner,Pass,35,,,,Andreas Christensen,From Corner,Pass,,
815,22:56.9,22,56,Denmark,Kasper Schmeichel,From Corner,Ball Receipt*,35,,,,Kasper Schmeichel,From Corner,Ball Receipt*,,
816,22:56.9,22,56,Denmark,Kasper Schmeichel,From Corner,Carry,35,,,,Kasper Schmeichel,From Corner,Carry,,
817,23:01.3,23,1,Denmark,Kasper Schmeichel,From Corner,Pass,35,,,,Kasper Schmeichel,From Corner,Pass,,
